File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::Draw_FeedbackBuffer_Finish(),49,12,7,2,3,0,34,290,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::Draw_ApplyTransformations() const,57,43,32,9,4,1,10,142,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::Draw_PrepareGLBeforeDrawNormal(bool bLighting) const,107,70,39,9,8,2,29,182,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::glBeginOcclusionQuery() const,15,12,7,2,2,0,1,13,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::glEndOcclusionQuery() const,15,12,7,2,2,0,1,13,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::draw_RenderBoundingBox() const,24,19,13,4,5,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::draw_OcclusionQuery_Start(TPureBool async),55,44,28,12,9,2,2,49,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,"PureObject3D::PureObject3DImpl::draw_OcclusionQuery_Finish(TPureBool bASyncQuery, TPureBool bRenderIfQueryPending)",98,78,46,19,11,7,9,151,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::draw_DrawSW(),29,14,10,6,6,0,9,126,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3DImpl::recalculateBiggestAreaScaled(),18,15,11,2,3,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getManagedConsole() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getLoggerModuleName(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isLevel1() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isLevel2() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getPrimitiveFormat() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getVerticesCount() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getVertices(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getVertices(TPureBool implicitAccessSubobject),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getVertexIndicesCount() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getVertexIndices(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getVertexIndicesType(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getMinVertexIndex(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getMaxVertexIndex(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,"PureObject3D::getVertexIndex(TPureUInt index, TPureBool implicitAccessSubobject) const",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getNormals(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getFaceCount() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getTriangleCount() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getVertexModifyingHabit() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getVertexReferencingMode() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getVertexTransferMode() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::setVertexTransferMode(TPURE_VERTEX_TRANSFER_MODE vtrans),17,14,10,4,3,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getLastTransferredVertexCount() const,16,15,9,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getLastTransferredTriangleCount() const,16,15,9,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getReferredObject() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getReferrerObjects() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getTransformedVertices(TPureBool implicitAccessSubobject) const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getTransformedVertices(TPureBool implicitAccessSubobject),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getAngleVec(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getAngleVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getRelPosVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getSizeVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getScaledSizeVec() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getScaling() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetScaling(TPureFloat value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetScaling(const PureVector& value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::Scale(TPureFloat value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::Scale(const PureVector& value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getBiggestAreaScaled() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::recalculateBiggestAreaScaled(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isRenderingAllowed() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetRenderingAllowed(TPureBool state),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::Show(),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::Hide(),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isColliding_TO_BE_REMOVED() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetColliding_TO_BE_REMOVED(TPureBool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getRotationOrder() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetRotationOrder(TPURE_ROTATION_ORDER value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isLit() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetLit(TPureBool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isDoubleSided() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetDoubleSided(TPureBool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isWireframed() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetWireframed(TPureBool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isWireframedCulled() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetWireframedCulled(TPureBool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isAffectingZBuffer() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetAffectingZBuffer(TPureBool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isTestingAgainstZBuffer() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetTestingAgainstZBuffer(TPureBool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isStickedToScreen() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetStickedToScreen(TPureBool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isOccluder() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetOccluder(TPureBool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isOccluded() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::isOcclusionTested() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::SetOcclusionTested(TPureBool state),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getBoundingBoxObject() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::ForceFinishOcclusionTest(),3,3,3,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getUsedSystemMemory() const,12,11,6,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::getUsedVideoMemory() const,11,7,5,3,3,0,1,7,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,"PureObject3D::draw(const TPURE_RENDER_PASS& renderPass, TPureBool bASyncQuery, TPureBool bRenderIfQueryPending)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,"PureObject3D::PureObject3D( PureMaterialManager& matMgr, const TPURE_VERTEX_MODIFYING_HABIT& vmod, const TPURE_VERTEX_REFERENCING_MODE& vref, TPureBool bForceUseClientMemory )",4,4,4,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::PureObject3D(const PureObject3D& other),1,1,1,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::operator=(const PureObject3D&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3D.cpp,PureObject3D::ResetLastTransferredCounts(),10,10,6,2,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::isInitialized() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::getOccluders(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::getOccluders() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::get3dOpaqueOccludees(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::get3dOpaqueOccludees() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::get3dBlendedOccludees(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::get3dBlendedOccludees() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::get2dOpaqueOccludees(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::get2dOpaqueOccludees() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::get2dBlendedOccludees(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::get2dBlendedOccludees() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::isEligibleForOcclusionQuery(TPureUInt nTotalVertexIndices),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::PureObject3DManagerImpl(),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,"PureObject3DManager::PureObject3DManagerImpl::PureObject3DManagerImpl(PureObject3DManager* owner, PureTextureManager& texMgr, PureMaterialManager& matMgr)",12,11,11,0,0,0,1,16,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::PureObject3DManagerImpl(const PureObject3DManager::PureObject3DManagerImpl&),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::PureObject3DManagerImpl::operator=(const PureObject3DManager::PureObject3DManagerImpl&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,"PureObject3DManager::PureObject3DManager(PureTextureManager& texMgr, PureMaterialManager& matMgr)",2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::~PureObject3DManager(),3,3,3,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::Attach(PureManaged& m),18,13,8,1,2,0,3,49,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::Detach(PureManaged& m),32,27,16,3,3,2,2,21,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::getConsole() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::getLoggerModuleName(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::isInitialized() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::getOccluders(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::getOccluders() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::get3dOpaqueOccludees(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::get3dOpaqueOccludees() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::get3dBlendedOccludees(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::get3dBlendedOccludees() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::get2dOpaqueOccludees(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::get2dOpaqueOccludees() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::get2dBlendedOccludees(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::get2dBlendedOccludees() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,"PureObject3DManager::createPlane( TPureFloat a, TPureFloat b, TPURE_VERTEX_MODIFYING_HABIT vmod, TPURE_VERTEX_REFERENCING_MODE vref, TPureBool bForceUseClientMemory)",59,44,34,7,11,2,4,62,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,"PureObject3DManager::createBox( TPureFloat a, TPureFloat b, TPureFloat c, TPURE_VERTEX_MODIFYING_HABIT vmod, TPURE_VERTEX_REFERENCING_MODE vref, TPureBool bForceUseClientMemory )",59,44,34,7,11,2,4,62,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,"PureObject3DManager::createCube( TPureFloat a, TPURE_VERTEX_MODIFYING_HABIT vmod, TPURE_VERTEX_REFERENCING_MODE vref, TPureBool bForceUseClientMemory )",14,13,9,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,"PureObject3DManager::createFromFile( const char* filename, TPURE_VERTEX_MODIFYING_HABIT vmod, TPURE_VERTEX_REFERENCING_MODE vref, TPureBool bForceUseClientMemory )",140,125,87,23,10,5,5,94,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::createFromFile(const char* filename),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::createCloned(PureObject3D& referredobj),82,58,40,6,13,2,11,177,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::UpdateOccluderStates(),106,79,45,20,18,0,9,71,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::getOccluderSelectionBias() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::SetOccluderSelectionBias(TPureFloat fBias),5,4,3,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::getMaxOccluderCount() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::SetMaxOccluderCount(TPureUInt nMax),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::HandleManagedPropertyChanged(PureManaged& m),28,11,7,0,2,0,15,125,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::ResetStatistics(),28,23,15,2,4,0,1,4,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Object3D\PureObject3DManager.cpp,PureObject3DManager::getUsedVideoMemory() const,9,9,6,3,0,0,0,0,
